Ref,Connectivity,Entropy R3,Harmonic Mean Depth R3,Integration (HH) R3,Integration (P-value) R3,Integration (Tekl) R3,Intensity R3,Line Length,Mean Depth R3,Node Count R3,Relativised Entropy R3,研究員,男性,女性,地點編號,進入街道時間 (Sensor),在目標地點的時間 (Sensor),熱感受_13-value,太陽輻射的強度,濕度,熱感受_7-value,風速,time,填答秒數,Period,Date_Period,Block,lat,lon
65,2,1.5142466,3.6923077,1,1,0.57812965,1.5142466,104.22419,2.2222223,10,1.4379251,佩恩,0,1,19.1,2846,2857,-0.5,-1,0,-1,2,2024/10/17 下午 12:29:07,34,2,10172,19.1,25.0406991,121.5320006
63,2,1.3993975,4.848485,1.2552096,1.2552096,0.63915122,1.1195179,39.423187,2.4000001,16,1.7939149,佩恩,0,1,17,2924,2941,0.5,-1,1,1,1,2024/10/17 下午 12:29:59,44,2,10172,17,25.0408152,121.53176
62,4,1.4278139,8.5146198,1.6741856,1.6741856,0.69851047,1.1154796,135.60442,2.375,25,1.838447,佩恩,0,1,16,3031,3126,0.5,-1,0,1,1,2024/10/17 下午 12:31:44,99,2,10172,16,25.0409982,121.5308349
50,2,1.3052267,5.0574713,1.3088794,1.3088794,0.64932406,0.95381951,59.938217,2.5,19,1.9928683,佩恩,0,1,66,3234,3300,1,0,1,2,1,2024/10/17 下午 12:33:15,80,2,10172,66,25.0408748,121.5301576
42,3,1.3635821,7.5505619,1.632839,1.632839,0.69342643,1.0129467,89.220947,2.4400001,26,1.9389621,佩恩,0,1,20,3348,3418,2,-1,1,2,1,2024/10/17 下午 12:34:35,52,2,10172,20,25.0407062,121.5297888
8,3,1.4060923,6.7692308,1.4896638,1.4896638,0.67561632,1.0936273,59.241184,2.4000001,21,1.8471928,佩恩,0,1,54,3521,3603,1,0,1,2,1,2024/10/17 下午 12:36:21,101,2,10172,54,25.0412222,121.5293752
9,4,1.449296,8.3999996,1.6700469,1.6700469,0.69828314,1.1594368,51.308941,2.347826,24,1.7904537,佩恩,0,1,55,3725,3757,1.5,1,0,2,2,2024/10/17 下午 12:38:13,89,2,10172,55,25.0405354,121.5291984
77,3,1.4590468,6.810811,1.5395753,1.5395753,0.68260622,1.2158724,81.858826,2.3157895,20,1.7137352,佩恩,0,1,25,3839,3912,1.5,-1,1,2,0,2024/10/17 下午 12:39:34,60,2,10172,25,25.040227,121.5294458
51,3,1.3033811,7.0588236,1.5346701,1.5346701,0.68154991,0.93098646,57.875652,2.5,25,2.046488,佩恩,0,1,67,4018,4048,1,-1,2,1,0,2024/10/17 下午 12:40:57,78,2,10172,67,25.0404471,121.5300228
43,4,1.45732,8.727273,1.7265038,1.7265038,0.70471239,1.175258,154.72107,2.3333333,25,1.7704366,佩恩,0,1,21,4130,4236,1,1,1,2,1,2024/10/17 下午 12:42:53,78,2,10172,21,25.0405667,121.5303935
43,4,1.45732,8.727273,1.7265038,1.7265038,0.70471239,1.175258,154.72107,2.3333333,25,1.7704366,佩恩,0,1,22,4405,4419,0,-1,1,0,1,2024/10/17 下午 12:44:39,71,2,10172,22,25.0403395,121.5312408
60,4,1.4060208,8.6153851,1.6794915,1.6794915,0.69892079,1.0751923,64.278275,2.4000001,26,1.8841705,佩恩,0,1,85,4514,4528,0.5,0,1,0,1,2024/10/17 下午 12:45:44,58,2,10172,85,25.0405,121.5315933
44,5,1.5140622,8.5714283,1.7307693,1.7307693,0.70672709,1.3323747,71.484612,2.2380953,22,1.6421758,佩恩,0,1,23,4701,4729,-0.5,0,1,0,2,2024/10/17 下午 12:47:46,82,2,10172,23,25.040236,121.5319224
71,2,1.4290229,4.7457628,1.238816,1.238816,0.63570756,1.1908524,31.422556,2.3571429,15,1.7176391,佩恩,0,1,94,4930,4956,0,-1,2,0,0,2024/10/17 下午 12:50:21,101,2,10172,94,25.0400401,121.5322523
70,1,1.3532825,2.6086957,0.84615386,0.84615386,0.54047632,1.1277354,59.04446,2.4444444,10,1.7367692,佩恩,0,1,32,5037,5117,0,-1,1,-1,1,2024/10/17 下午 12:51:37,65,2,10172,32,25.0398396,121.5317679
79,2,1.3805348,5.1428571,1.3443909,1.3443909,0.65431285,1.0804185,23.644192,2.4117646,18,1.8379663,佩恩,0,1,87,5202,5219,0,-1,1,-1,1,2024/10/17 下午 12:52:36,40,2,10172,87,25.0399584,121.5316595
78,4,1.4583882,7.8805971,1.6071428,1.6071428,0.69100952,1.1883163,26.093475,2.3333333,22,1.7643235,佩恩,0,1,86,5258,531,-0.5,-1,1,-1,1,2024/10/17 下午 12:53:39,57,2,10172,86,25.0402036,121.5316126
43,4,1.45732,8.727273,1.7265038,1.7265038,0.70471239,1.175258,154.72107,2.3333333,25,1.7704366,佩恩,0,1,22,5445,5515,-0.5,-1,1,-1,2,2024/10/17 下午 12:55:23,61,2,10172,22,25.0403395,121.5312408
74,3,1.4441595,6.2068968,1.4028426,1.4028426,0.66319418,1.1815851,25.79925,2.3529413,18,1.7547162,佩恩,0,1,76,5545,5558,0,-1,1,0,0,2024/10/17 下午 12:56:06,36,2,10172,76,25.0401725,121.5310207
75,3,1.4146782,6.3157897,1.4135897,1.4135897,0.66484892,1.1199536,32.595676,2.3888888,19,1.8209543,佩恩,0,1,77,5622,5638,0,-1,2,0,0,2024/10/17 下午 12:56:48,35,2,10172,77,25.0400211,121.5309618
76,4,1.449296,8.3999996,1.6700469,1.6700469,0.69828314,1.1594368,112.28374,2.347826,24,1.7904537,佩恩,0,1,26,5707,5753,0.5,-1,2,1,0,2024/10/17 下午 12:58:04,71,2,10172,26,25.039996,121.5303698
52,4,1.5078828,7.9370079,1.8135039,1.8135039,0.7180022,1.4393427,49.305782,2.1500001,21,1.526921,佩恩,0,1,68,5842,5901,1.5,0,1,1,0,2024/10/17 下午 12:59:19,71,2,10172,68,25.0399916,121.5298713
67,4,1.4372839,7.394958,1.5448366,1.5448366,0.68307137,1.1608831,68.223114,2.3499999,21,1.7988788,佩恩,0,1,29,1,31,0,-1,1,0,1,2024/10/17 下午 01:00:45,68,2,10172,29,25.0395471,121.5301535
68,3,1.4989992,5.915493,1.3873369,1.3873369,0.66087639,1.3324437,68.362869,2.2666667,16,1.6082193,佩恩,0,1,30,110,129,0,-1,1,-1,1,2024/10/17 下午 01:01:52,57,2,10172,30,25.0395569,121.5305469
94,3,1.3262645,6.5546217,1.4516129,1.4516129,0.67052817,0.97259396,21.51779,2.4761906,22,1.9952292,佩恩,0,1,78,236,258,0.5,-1,1,1,0,2024/10/17 下午 01:03:12,53,2,10172,78,25.0398086,121.5309444
69,4,1.4643856,7.2727275,1.5395753,1.5395753,0.68260622,1.2203213,69.057907,2.3157895,20,1.7376446,佩恩,0,1,31,332,419,0,-1,1,0,1,2024/10/17 下午 01:04:30,55,2,10172,31,25.0397939,121.5315543
102,1,1.3532825,2.6086957,0.84615386,0.84615386,0.54047632,1.1277354,82.378548,2.4444444,10,1.7367692,佩恩,0,1,88,511,608,0,-1,1,0,0,2024/10/17 下午 01:06:23,81,2,10172,88,25.0391891,121.5317216
101,4,1.5155047,6.9565215,1.5364467,1.5364467,0.68301076,1.3639542,26.079014,2.2352941,18,1.6029594,佩恩,0,1,89,651,709,-0.5,-1,0,-1,1,2024/10/17 下午 01:07:22,52,2,10172,89,25.0389254,121.5316726
103,3,1.4990152,6.2222223,1.5405476,1.5405476,0.68430793,1.4157366,83.308861,2.1875,17,1.5332038,佩恩,0,1,90,738,756,0,-1,1,-1,1,2024/10/17 下午 01:08:18,31,2,10172,90,25.038671,121.5316317
27,2,1.3993975,4.848485,1.2552096,1.2552096,0.63915122,1.1195179,38.831203,2.4000001,16,1.7939149,佩恩,0,1,48,857,912,0.5,0,0,1,1,2024/10/17 下午 01:09:28,60,2,10172,48,25.0383228,121.531684
73,3,1.5214777,5.7142859,1.3845592,1.3845592,0.66066402,1.4263853,106.45377,2.2142856,15,1.5276568,佩恩,0,1,96.3,954,1016,-0.5,-1,1,-1,2,2024/10/17 下午 01:10:24,42,2,10172,96.3,25.0384917,121.5318861
73,3,1.5214777,5.7142859,1.3845592,1.3845592,0.66066402,1.4263853,106.45377,2.2142856,15,1.5276568,佩恩,0,1,96.2,1046,1056,-0.5,-1,1,-2,2,2024/10/17 下午 01:11:11,41,2,10172,96.2,25.0386922,121.5320289
73,3,1.5214777,5.7142859,1.3845592,1.3845592,0.66066402,1.4263853,106.45377,2.2142856,15,1.5276568,佩恩,0,1,96.1,1129,1156,0,0,1,-1,2,2024/10/17 下午 01:12:16,58,2,10172,96.1,25.0388415,121.5321967
92,2,1.4174378,4.48,1.1561403,1.1561403,0.61990625,1.1673018,65.766846,2.3846154,14,1.7433239,佩恩,0,1,39,1237,1302,-0.5,-1,1,-1,2,2024/10/17 下午 01:13:10,47,2,10172,39,25.0390333,121.5325596
22,2,1.4854122,4.2105265,1.1191936,1.1191936,0.60985333,1.3711498,107.13454,2.2727273,12,1.5487748,佩恩,0,1,103,1328,1346,-0.5,-1,1,-2,2,2024/10/17 下午 01:14:11,56,2,10172,103,25.0386846,121.5326969
28,3,1.4860064,5.5081968,1.3076391,1.3076391,0.6475991,1.3111821,108.48433,2.2857144,15,1.6335514,佩恩,0,1,49,1444,1550,0.5,0,0,0,1,2024/10/17 下午 01:16:07,108,2,10172,49,25.0383065,121.5321482
3,2,1.5306391,3,0.8619656,0.8619656,0.52832085,1.7493018,83.00872,2.1428571,8,1.2942394,佩恩,0,1,4,3853,3929,-0.5,-1,0,-2,2,2024/10/17 下午 01:39:58,69,3,10173,4,25.0423925,121.5324921
2,2,1.5491613,2.6666667,0.84912294,0.84912294,0.51139158,2.1688259,21.43762,2,7,1.0911623,佩恩,0,1,3,4013,4029,0.5,0,0,1,2,2024/10/17 下午 01:40:44,39,3,10173,3,25.0424463,121.5322938
38,2,1.5142466,3.6923077,1,1,0.57812965,1.5142466,89.247681,2.2222223,10,1.4379251,佩恩,0,1,91,4103,4122,0,0,-1,0,1,2024/10/17 下午 01:41:36,37,3,10173,91,25.0420397,121.5322508
39,3,1.5531402,4.3636365,1.2063863,1.2063863,0.627249,1.7084541,16.346945,2.0999999,11,1.3434201,佩恩,0,1,92,4215,4224,-0.5,-1,0,-1,2,2024/10/17 下午 01:42:37,51,3,10173,92,25.0416144,121.5322002
41,2,1.4854122,4.2105265,1.1191936,1.1191936,0.60985333,1.3711498,76.905556,2.2727273,12,1.5487748,佩恩,0,1,10,4252,4303,-0.5,-1,2,-1,2,2024/10/17 下午 01:43:16,31,3,10173,10,25.0415709,121.5324018
16,3,1.4989992,5.915493,1.3873369,1.3873369,0.66087639,1.3324437,27.527857,2.2666667,16,1.6082193,佩恩,0,1,98,4346,4358,-0.5,-1,0,-2,2,2024/10/17 下午 01:44:32,68,3,10173,98,25.0414703,121.5328007
17,4,1.5232575,7.7241378,1.6734514,1.6734514,0.70075864,1.3847796,27.863453,2.2105262,20,1.5743387,佩恩,0,1,99,4450,4508,0,-1,0,-1,1,2024/10/17 下午 01:45:14,37,3,10173,99,25.0411445,121.532802
